"","Latitude","Longitude"
"78562",53.914703,14.422383
"78563",53.914752,14.422008
"78564",53.914803,14.421642
"78565",53.914846,14.421254
"78566",53.91487,14.420869
"78567",53.914891,14.420475
"78568",53.914911,14.420097
"78569",53.91492,14.419712
"78570",53.914931,14.419324
"78571",53.914947,14.418938
"78572",53.914963,14.418554
"78573",53.914965,14.418197
"78574",53.914973,14.417848
"78575",53.914984,14.417479
"78576",53.914998,14.417127
"78577",53.914998,14.417127
"78578",53.915017,14.416785
"78579",53.915027,14.416453
"78580",53.915034,14.416111
"78581",53.915047,14.415763
"78582",53.915037,14.415437
"78583",53.915053,14.4151
"78584",53.91505,14.414746
"78585",53.91508,14.414361
"78586",53.915081,14.413999
"78587",53.915105,14.413652
"78588",53.915121,14.413328
"78589",53.915146,14.413021
"78590",53.91515,14.412707
"78591",53.915162,14.412403
"78592",53.915177,14.412108
"78593",53.915177,14.412108
"78594",53.915176,14.411815
"78595",53.915156,14.411495
"78596",53.915164,14.411161
"78597",53.915111,14.410857
"78598",53.915055,14.41054
"78599",53.914938,14.410299
"78600",53.914836,14.410022
"78601",53.914738,14.409731
"78602",53.914649,14.409436
"78603",53.914559,14.409137
"78604",53.914454,14.408853
"78605",53.914355,14.408537
"78606",53.91424,14.408225
"78607",53.914128,14.407922
"78608",53.914014,14.407604
"78609",53.914014,14.407604
"78610",53.9139,14.407291
"78611",53.913767,14.407033
"78612",53.913638,14.406736
"78613",53.913533,14.406416
"78614",53.91342,14.406108
"78615",53.913331,14.405791
"78616",53.913225,14.405473
"78617",53.91311,14.405152
"78618",53.913001,14.40483
"78619",53.912889,14.404512
"78620",53.912769,14.404217
"78621",53.912658,14.403887
"78622",53.912553,14.403568
"78623",53.912452,14.403257
"78624",53.91233,14.402955
"78625",53.91233,14.402955
"78626",53.912219,14.402635
"78627",53.912108,14.402317
"78628",53.91201,14.401982
"78629",53.911902,14.401658
"78630",53.911779,14.401334
"78631",53.911655,14.401032
"78632",53.911541,14.400714
"78633",53.911424,14.400406
"78634",53.911308,14.400087
"78635",53.911193,14.399771
"78636",53.911082,14.399457
"78637",53.910984,14.399116
"78638",53.910873,14.398799
"78639",53.910762,14.398497
"78640",53.910654,14.39817
"78641",53.910654,14.39817
"78642",53.910552,14.397848
"78643",53.910438,14.39753
"78644",53.910324,14.397218
"78645",53.910218,14.396899
"78646",53.910108,14.396588
"78647",53.909996,14.396283
"78648",53.909894,14.395969
"78649",53.909779,14.395675
"78650",53.909665,14.395382
"78651",53.909551,14.395089
"78652",53.909444,14.394786
"78653",53.909334,14.394475
"78654",53.909234,14.394161
"78655",53.909128,14.393848
"78656",53.90902,14.393539
"78657",53.908916,14.393224
"78658",53.908916,14.393224
"78659",53.908823,14.392913
"78660",53.90872,14.392577
"78661",53.908635,14.392253
"78662",53.908519,14.391949
"78663",53.908405,14.391641
"78664",53.908274,14.391367
"78665",53.908148,14.39107
"78666",53.908058,14.390774
"78667",53.907953,14.390471
"78668",53.907811,14.390218
"78669",53.907711,14.389899
"78670",53.907603,14.389583
"78671",53.907482,14.389266
"78672",53.907368,14.388903
"78673",53.907368,14.388903
"78674",53.907232,14.388555
"78675",53.907105,14.388203
"78676",53.907006,14.387798
"78677",53.906877,14.387436
"78678",53.906746,14.38707
"78679",53.906575,14.386735
"78680",53.906475,14.386319
"78681",53.906327,14.385956
"78682",53.906194,14.385579
"78683",53.906047,14.385208
"78684",53.90591,14.384822
"78685",53.905763,14.384466
"78686",53.905614,14.384102
"78687",53.905537,14.383679
"78688",53.905415,14.383282
"78689",53.90527,14.382888
"78690",53.90527,14.382888
"78691",53.905136,14.382497
"78692",53.904983,14.382118
"78693",53.904846,14.381731
"78694",53.904719,14.38133
"78695",53.904572,14.380952
"78696",53.904431,14.380555
"78697",53.904292,14.380156
"78698",53.904144,14.37978
"78699",53.904021,14.37937
"78700",53.903882,14.378963
"78701",53.903723,14.378592
"78702",53.903579,14.378204
"78703",53.903467,14.377776
"78704",53.903322,14.377372
"78705",53.903322,14.377372
"78706",53.903184,14.376968
"78707",53.903024,14.376595
"78708",53.90286,14.376231
"78709",53.902703,14.375847
"78710",53.902569,14.375451
"78711",53.902437,14.375056
"78712",53.902287,14.374677
"78713",53.902111,14.374316
"78714",53.901971,14.373906
"78715",53.901831,14.373508
"78716",53.901684,14.373109
"78717",53.901536,14.372723
"78718",53.901397,14.372314
"78719",53.901261,14.371921
"78720",53.901146,14.371513
"78721",53.901146,14.371513
"78722",53.901007,14.371121
"78723",53.900863,14.370726
"78724",53.900735,14.370331
"78725",53.900597,14.369938
"78726",53.900476,14.369527
"78727",53.900331,14.369135
"78728",53.900191,14.368749
"78729",53.900042,14.368385
"78730",53.899944,14.368004
"78731",53.899807,14.367623
"78732",53.899668,14.367238
"78733",53.899517,14.366869
"78734",53.899379,14.366484
"78735",53.899224,14.366125
"78736",53.899071,14.365772
"78737",53.899071,14.365772
"78738",53.898936,14.365419
"78739",53.898808,14.36503
"78740",53.898671,14.364658
"78741",53.898538,14.364301
"78742",53.898425,14.363961
"78743",53.898313,14.363634
"78744",53.898177,14.363359
"78745",53.89807,14.363052
"78746",53.897974,14.36273
"78747",53.897885,14.362413
"78748",53.897779,14.362097
"78749",53.897677,14.361767
"78750",53.897585,14.361432
"78751",53.897459,14.361131
"78752",53.897347,14.360813
"78753",53.897215,14.360528
"78754",53.897215,14.360528
"78755",53.897128,14.360204
"78756",53.897035,14.359884
"78757",53.896937,14.359605
"78758",53.896844,14.359339
"78759",53.896758,14.359085
"78760",53.896679,14.358848
"78761",53.896608,14.358609
"78762",53.896576,14.358382
"78763",53.896514,14.358153
"78764",53.896458,14.35793
"78765",53.896389,14.357727
"78766",53.896319,14.357543
"78767",53.896252,14.357382
"78768",53.896185,14.357232
"78769",53.896185,14.357232
"78770",53.896124,14.357097
"78771",53.896074,14.356961
"78772",53.896061,14.356813
"78773",53.896061,14.356677
"78774",53.896079,14.356562
"78775",53.896096,14.356427
"78776",53.896069,14.356315
"78777",53.896023,14.356197
"78778",53.89599,14.356052
"78779",53.895983,14.3559
"78780",53.896004,14.355736
"78781",53.896025,14.355552
"78782",53.896046,14.355352
"78783",53.896068,14.355146
"78784",53.896087,14.354933
"78785",53.896087,14.354933
"78786",53.896106,14.354703
"78787",53.896136,14.354466
"78788",53.896144,14.354196
"78789",53.896167,14.353933
"78790",53.896174,14.353654
"78791",53.896188,14.353386
"78792",53.896228,14.353099
"78793",53.896246,14.352785
"78794",53.896255,14.352475
"78795",53.896293,14.352159
"78796",53.896321,14.35183
"78797",53.896355,14.35148
"78798",53.896377,14.35114
"78799",53.896413,14.350786
"78800",53.896422,14.350417
"78801",53.896422,14.350417
"78802",53.896419,14.350065
"78803",53.896431,14.34969
"78804",53.896452,14.349309
"78805",53.896474,14.348936
"78806",53.89651,14.348562
"78807",53.896526,14.348169
"78808",53.896545,14.347762
"78809",53.896574,14.347368
"78810",53.896601,14.34696
"78811",53.896628,14.346559
"78812",53.896648,14.346159
"78813",53.896682,14.345751
"78814",53.896707,14.345339
"78815",53.896737,14.344939
"78816",53.896749,14.344545
"78817",53.896774,14.344143
"78818",53.896774,14.344143
"78819",53.8968,14.343746
"78820",53.89683,14.343349
"78821",53.896858,14.342946
"78822",53.896899,14.342546
"78823",53.896916,14.342136
"78824",53.896934,14.341721
"78825",53.896951,14.341333
"78826",53.896957,14.340942
"78827",53.896971,14.340555
"78828",53.896995,14.340164
"78829",53.897037,14.339788
"78830",53.897061,14.339409
"78831",53.897077,14.339021
"78832",53.8971,14.338643
"78833",53.8971,14.338643
"78834",53.897128,14.338263
"78835",53.89716,14.337886
"78836",53.897174,14.337526
"78837",53.897204,14.337194
"78838",53.89721,14.336868
"78839",53.897238,14.336556
"78840",53.897245,14.336231
"78841",53.897266,14.335922
"78842",53.897288,14.335603
"78843",53.897294,14.335263
"78844",53.897299,14.334936
"78845",53.897317,14.334634
"78846",53.897331,14.334299
"78847",53.897344,14.334004
"78848",53.897372,14.333674
"78849",53.89737,14.333394
"78850",53.89737,14.333394
"78851",53.897398,14.333087
"78852",53.897406,14.332838
"78853",53.897426,14.332579
"78854",53.89744,14.33233
"78855",53.897471,14.332095
"78856",53.897486,14.331854
"78857",53.897503,14.331596
"78858",53.897528,14.331353
"78859",53.897532,14.331059
"78860",53.897549,14.330799
"78861",53.897565,14.330537
"78862",53.897583,14.330283
"78863",53.897583,14.330014
"78864",53.897601,14.329768
"78865",53.897601,14.329768
"78866",53.897626,14.329518
"78867",53.89765,14.329264
"78868",53.897653,14.328989
"78869",53.897673,14.328738
"78870",53.897681,14.328474
"78871",53.897685,14.32821
"78872",53.897687,14.327928
"78873",53.897677,14.327626
"78874",53.897673,14.327338
"78875",53.897639,14.327028
"78876",53.897593,14.326714
"78877",53.897552,14.326392
"78878",53.897501,14.326074
"78879",53.897437,14.325755
"78880",53.897367,14.325463
"78881",53.897367,14.325463
"78882",53.897282,14.325155
"78883",53.897177,14.324818
"78884",53.897054,14.3245
"78885",53.89694,14.324148
"78886",53.896819,14.323777
"78887",53.896695,14.323418
"78888",53.896547,14.323063
"78889",53.896424,14.322684
"78890",53.896302,14.322307
"78891",53.896152,14.321937
"78892",53.896038,14.321545
"78893",53.895918,14.321179
"78894",53.895806,14.320829
"78895",53.895686,14.3205
"78896",53.895581,14.320182
"78897",53.895477,14.319864
"78898",53.895477,14.319864
"78899",53.895365,14.319549
"78900",53.895249,14.319227
"78901",53.895128,14.318903
"78902",53.89504,14.318538
"78903",53.894958,14.318144
"78904",53.894869,14.31777
"78905",53.894823,14.317362
"78906",53.894774,14.316972
"78907",53.894733,14.316588
"78908",53.894682,14.316213
"78909",53.894645,14.315822
"78910",53.894628,14.31542
"78911",53.894627,14.315016
"78912",53.894624,14.314594
"78913",53.894624,14.314594
"78914",53.8946,14.314181
"78915",53.894607,14.31374
"78916",53.894601,14.313297
"78917",53.894598,14.312834
"78918",53.894598,14.312347
"78919",53.894602,14.311854
"78920",53.894608,14.311362
"78921",53.894614,14.310858
"78922",53.894623,14.310354
"78923",53.894639,14.309838
"78924",53.894663,14.309328
"78925",53.894676,14.308821
"78926",53.894689,14.308309
"78927",53.894691,14.307809
"78928",53.894689,14.307303
"78929",53.894703,14.306813
"78930",53.894703,14.306813
"78931",53.894708,14.306318
"78932",53.894711,14.305829
"78933",53.894707,14.305339
"78934",53.894706,14.304843
"78935",53.894713,14.304365
"78936",53.894713,14.303884
"78937",53.894712,14.303408
"78938",53.89471,14.302935
"78939",53.894739,14.302453
"78940",53.894733,14.301991
"78941",53.894731,14.301538
"78942",53.894736,14.301088
"78943",53.89474,14.300647
"78944",53.894748,14.300213
"78945",53.894748,14.300213
"78946",53.89475,14.299788
"78947",53.894739,14.299374
"78948",53.894742,14.298951
"78949",53.894756,14.298529
"78950",53.894759,14.298109
"78951",53.894773,14.297684
"78952",53.894805,14.297248
"78953",53.894815,14.296836
"78954",53.894884,14.296429
"78955",53.894926,14.296025
"78956",53.894964,14.295627
"78957",53.894977,14.295241
"78958",53.895003,14.294854
"78959",53.894998,14.29448
"78960",53.895001,14.294109
"78961",53.895042,14.293745
"78962",53.895042,14.293745
"78963",53.895083,14.293388
"78964",53.895102,14.293027
"78965",53.895175,14.292657
"78966",53.895219,14.292286
"78967",53.895303,14.291921
"78968",53.895387,14.291551
"78969",53.895468,14.291203
"78970",53.895555,14.290875
"78971",53.895649,14.290506
"78972",53.895738,14.290175
"78973",53.89585,14.289822
"78974",53.895955,14.289469
"78975",53.896058,14.289142
"78976",53.896161,14.288851
"78977",53.896278,14.288561
"78978",53.896278,14.288561
"78979",53.896378,14.288291
"78980",53.896503,14.288004
"78981",53.896595,14.287761
"78982",53.89671,14.287549
"78983",53.896809,14.287327
"78984",53.896918,14.287122
"78985",53.897018,14.28694
"78986",53.897114,14.286745
"78987",53.897216,14.286571
"78988",53.897313,14.286379
"78989",53.897407,14.2862
"78990",53.89754,14.285999
"78991",53.897649,14.285803
"78992",53.897752,14.285609
"78993",53.897859,14.28542
"78994",53.897859,14.28542
"78995",53.897992,14.285231
"78996",53.898096,14.285051
"78997",53.898189,14.284882
"78998",53.898274,14.2847
"78999",53.898368,14.284508
"79000",53.89846,14.28433
"79001",53.89855,14.284157
"79002",53.898635,14.283988
"79003",53.898721,14.283822
"79004",53.898805,14.283662
"79005",53.898905,14.283514
"79006",53.899007,14.283352
"79007",53.899107,14.283167
"79008",53.899217,14.28299
"79009",53.899332,14.28281
"79010",53.899332,14.28281
"79011",53.899438,14.282596
"79012",53.899543,14.282414
"79013",53.899651,14.282221
"79014",53.899785,14.282014
"79015",53.899892,14.281804
"79016",53.900011,14.281591
"79017",53.900123,14.281378
"79018",53.90024,14.281182
"79019",53.900351,14.280989
"79020",53.900459,14.280785
"79021",53.900563,14.280591
"79022",53.900668,14.280403
"79023",53.900762,14.28018
"79024",53.90085,14.280031
"79025",53.90085,14.280031
"79026",53.90095,14.279859
"79027",53.901043,14.27968
"79028",53.901129,14.279498
"79029",53.901224,14.279317
"79030",53.901318,14.279119
"79031",53.901396,14.278901
"79032",53.901474,14.278676
"79033",53.901539,14.278453
"79034",53.901591,14.278229
"79035",53.901651,14.278008
"79036",53.901695,14.27777
"79037",53.901728,14.277558
"79038",53.901764,14.277329
"79039",53.901789,14.277103
"79040",53.901821,14.276869
"79041",53.901821,14.276869
"79042",53.901837,14.276653
"79043",53.901859,14.276412
"79044",53.901883,14.276179
"79045",53.901889,14.275952
"79046",53.901902,14.275734
"79047",53.901912,14.275494
"79048",53.901909,14.275268
"79049",53.901919,14.275015
"79050",53.901925,14.274745
"79051",53.901921,14.274483
"79052",53.901913,14.274245
"79053",53.901901,14.273984
"79054",53.901906,14.273748
"79055",53.901905,14.273537
"79056",53.901901,14.273318
"79057",53.901901,14.273318
"79058",53.901901,14.273104
"79059",53.901884,14.272893
"79060",53.901895,14.272662
"79061",53.901898,14.272434
"79062",53.901909,14.272204
"79063",53.90192,14.271984
"79064",53.901931,14.271763
"79065",53.901934,14.27156
"79066",53.901964,14.271376
"79067",53.901988,14.271206
"79068",53.902022,14.271045
"79069",53.902055,14.270902
"79070",53.902107,14.270767
"79071",53.902157,14.270655
"79072",53.902235,14.270683
"79073",53.902235,14.270683
"79074",53.902303,14.270672
"79075",53.902376,14.27074
"79076",53.902447,14.270792
"79077",53.902576,14.270919
"79078",53.90267,14.271011
"79079",53.902773,14.271097
"79080",53.902858,14.271186
"79081",53.902948,14.271262
"79082",53.90306,14.271341
"79083",53.90314,14.271397
"79084",53.903224,14.271437
"79085",53.903323,14.271458
"79086",53.903441,14.271454
"79087",53.903537,14.271442
"79088",53.903643,14.271392
"79089",53.903643,14.271392
"79090",53.90374,14.271335
"79091",53.903849,14.271252
"79092",53.903937,14.271173
"79093",53.904022,14.271097
"79094",53.904118,14.270997
"79095",53.90421,14.27091
"79096",53.904315,14.270819
"79097",53.904412,14.270717
"79098",53.904498,14.270636
"79099",53.904593,14.270555
"79100",53.904672,14.270477
"79101",53.904767,14.270387
"79102",53.90485,14.270318
"79103",53.904925,14.270246
"79104",53.905016,14.270164
"79105",53.905016,14.270164
"79106",53.905106,14.270094
"79107",53.905185,14.270033
"79108",53.90526,14.269975
"79109",53.905336,14.269905
"79110",53.905413,14.269839
"79111",53.905495,14.269771
"79112",53.905578,14.269701
"79113",53.905663,14.26963
"79114",53.905742,14.269567
"79115",53.905819,14.269506
"79116",53.905894,14.269448
"79117",53.905958,14.269395
"79118",53.906015,14.269348
"79119",53.906068,14.269295
"79120",53.906116,14.269247
"79121",53.906116,14.269247
"79122",53.906181,14.269129
"79123",53.906215,14.268991
"79124",53.906237,14.268843
"79125",53.906237,14.268762
"79126",53.906231,14.268675
"79127",53.906225,14.268594
"79128",53.9062,14.268518
"79129",53.906171,14.268444
"79130",53.906117,14.268347
"79131",53.90607,14.268254
"79132",53.90607,14.268254
"79133",53.906017,14.26815
"79134",53.905968,14.268055
"79135",53.905927,14.267961
"79136",53.905898,14.267899
"79137",53.905868,14.267839
"79138",53.905868,14.267839
"79139",53.905868,14.267839
"79140",53.905868,14.267839
"79141",53.905839,14.267768
"79142",53.905814,14.267684
"79143",53.905781,14.267617
"79144",53.905745,14.267553
"79145",53.905745,14.267553
"79146",53.905708,14.267498
"79147",53.90567,14.267414
"79148",53.90567,14.267414
"79149",53.90567,14.267414
"79150",53.90567,14.267414
"79151",53.90567,14.267414
"79152",53.90567,14.267414
"79153",53.905695,14.267349
"79154",53.905695,14.267349
"79155",53.905695,14.267349
"79156",53.905695,14.267349
"79157",53.90567,14.267284
"79158",53.90567,14.267284
"79159",53.90567,14.267284
"79160",53.90567,14.267284
"79161",53.90567,14.267284
"79162",53.90567,14.267284
"79163",53.90567,14.267284
"79164",53.90567,14.267284
"79165",53.90567,14.267284
"79166",53.90567,14.267284
"79167",53.905617,14.267307
"79168",53.905617,14.267307
"79169",53.905617,14.267307
"79170",53.905617,14.267307
"79171",53.905617,14.267307
"79172",53.905617,14.267307
"79173",53.905588,14.267382
"79174",53.905575,14.267456
"79175",53.905575,14.267456
"79176",53.905575,14.267456
"79177",53.905576,14.267365
"79178",53.905576,14.267365
"79179",53.905576,14.267365
"79180",53.905576,14.267365
"79181",53.905576,14.267365
"79182",53.905585,14.267269
"79183",53.905585,14.267269
"79184",53.905585,14.267269
"79185",53.905584,14.267183
"79186",53.905584,14.267183
"79187",53.905611,14.267097
"79188",53.905634,14.267021
"79189",53.905641,14.266937
"79190",53.905641,14.266937
"79191",53.905668,14.266859
"79192",53.905666,14.266766
"79193",53.905662,14.266678
"79194",53.905654,14.26658
"79195",53.905654,14.26658
"79196",53.905654,14.26658
"79197",53.905654,14.26658
"79198",53.905685,14.266435
"79199",53.905685,14.266353
"79200",53.905685,14.266353
"79201",53.905685,14.266353
"79202",53.905685,14.266353
"79203",53.905685,14.266353
"79204",53.905685,14.266353
"79205",53.905651,14.266269
"79206",53.905651,14.266269
"79207",53.905651,14.266269
"79208",53.905651,14.266269
"79209",53.905651,14.266269
"79210",53.905651,14.266269
"79211",53.905651,14.266269
"79212",53.905651,14.266269
"79213",53.905696,14.266286
"79214",53.905696,14.266286
"79215",53.905649,14.26626
"79216",53.905649,14.26626
"79217",53.905649,14.26626
"79218",53.905649,14.26626
"79219",53.905649,14.26626
"79220",53.905649,14.26626
"79221",53.905649,14.26626
"79222",53.905649,14.26626
"79223",53.905649,14.26626
"79224",53.905649,14.26626
"79225",53.905649,14.26626
"79226",53.905649,14.26626
"79227",53.905649,14.26626
"79228",53.905647,14.266169
"79229",53.905647,14.266169
"79230",53.905647,14.266169
"79231",53.905684,14.26622
"79232",53.905708,14.266287
"79233",53.905708,14.266287
"79234",53.905708,14.266287
"79235",53.905708,14.266287
"79236",53.905755,14.266341
"79237",53.905755,14.266341
"79238",53.905755,14.266341
"79239",53.905755,14.266341
"79240",53.905755,14.266341
"79241",53.905772,14.266268
"79242",53.905767,14.266188
"79243",53.905771,14.266101
"79244",53.905771,14.266101
"79245",53.905768,14.266005
"79246",53.905777,14.265916
"79247",53.905793,14.265836
"79248",53.905793,14.265836
"79249",53.905804,14.265747
"79250",53.905819,14.265661
"79251",53.905845,14.265567
"79252",53.905857,14.265489
"79253",53.905857,14.265489
"79254",53.905882,14.265413
"79255",53.905915,14.265341
"79256",53.905943,14.265267
"79257",53.90597,14.265204
"79258",53.90597,14.265204
"79259",53.905999,14.265123
"79260",53.906025,14.265043
"79261",53.906047,14.264974
"79262",53.906069,14.264903
"79263",53.906069,14.264903
"79264",53.906098,14.264824
"79265",53.906122,14.264758
"79266",53.906146,14.26469
"79267",53.906171,14.264621
"79268",53.906211,14.264566
"79269",53.906211,14.264566
"79270",53.90625,14.264507
"79271",53.906285,14.264444
"79272",53.906318,14.264372
"79273",53.906356,14.264328
"79274",53.90639,14.264274
"79275",53.90639,14.264274
"79276",53.906415,14.264192
"79277",53.906436,14.264108
"79278",53.906454,14.264025
"79279",53.906473,14.263937
"79280",53.90649,14.263852
"79281",53.90649,14.263852
"79282",53.906514,14.263771
"79283",53.906558,14.263706
"79284",53.906585,14.26362
"79285",53.906606,14.26354
"79286",53.906606,14.26354
"79287",53.906628,14.26346
"79288",53.906646,14.263384
"79289",53.90666,14.263307
"79290",53.906675,14.26323
"79291",53.906691,14.263146
"79292",53.906691,14.263146
"79293",53.906705,14.263057
"79294",53.906719,14.262944
"79295",53.906723,14.262868
"79296",53.906735,14.262779
"79297",53.906744,14.262676
"79298",53.906744,14.262676
"79299",53.90675,14.26259
"79300",53.906757,14.262504
"79301",53.906763,14.262425
"79302",53.906772,14.262337
"79303",53.906776,14.26226
"79304",53.906776,14.26226
"79305",53.906779,14.262174
"79306",53.906783,14.262088
"79307",53.906789,14.262
"79308",53.906794,14.26191
"79309",53.906805,14.261821
"79310",53.906805,14.261821
"79311",53.906821,14.261725
"79312",53.906831,14.261644
"79313",53.906841,14.26155
"79314",53.906852,14.261474
"79315",53.906862,14.261394
"79316",53.906862,14.261394
"79317",53.906869,14.26131
"79318",53.906878,14.261233
"79319",53.906887,14.261154
"79320",53.9069,14.261055
"79321",53.9069,14.261055
"79322",53.90691,14.260976
"79323",53.90692,14.260882
"79324",53.906925,14.260784
"79325",53.906932,14.260693
"79326",53.906939,14.260613
"79327",53.906939,14.260613
"79328",53.906953,14.260518
"79329",53.906965,14.260437
"79330",53.906976,14.260355
"79331",53.906979,14.260271
"79332",53.90698,14.260193
"79333",53.90698,14.260193
"79334",53.906981,14.260116
"79335",53.906982,14.260037
"79336",53.906985,14.259958
"79337",53.90699,14.259865
"79338",53.90699,14.259865
"79339",53.907001,14.259772
"79340",53.907006,14.259683
"79341",53.907017,14.259592
"79342",53.907024,14.259507
"79343",53.907024,14.259507
"79344",53.907026,14.259424
"79345",53.907023,14.259336
"79346",53.907023,14.259257
"79347",53.907037,14.259182
"79348",53.907037,14.259182
"79349",53.90706,14.259106
"79350",53.907091,14.259044
"79351",53.907091,14.259044
"79352",53.907112,14.258967
"79353",53.907123,14.258883
"79354",53.907123,14.25879
"79355",53.907123,14.25879
"79356",53.907119,14.258707
"79357",53.907107,14.258626
"79358",53.907115,14.258543
"79359",53.907115,14.258543
"79360",53.90711,14.258465
"79361",53.907141,14.258392
"79362",53.907141,14.258392
"79363",53.907168,14.25832
"79364",53.907177,14.258238
"79365",53.907177,14.258238
"79366",53.907184,14.258159
"79367",53.907182,14.258082
"79368",53.907182,14.258082
"79369",53.907188,14.258006
"79370",53.907176,14.257929
"79371",53.907176,14.257929
"79372",53.907184,14.257852
"79373",53.907184,14.257852
"79374",53.907185,14.257771
"79375",53.907176,14.257694
"79376",53.907171,14.257611
"79377",53.907171,14.257611
"79378",53.907171,14.257611
"79379",53.907149,14.257488
"79380",53.907149,14.257488
"79381",53.907149,14.257488
"79382",53.907188,14.257445
"79383",53.907188,14.257445
"79384",53.907188,14.257445
"79385",53.907188,14.257445
"79386",53.907188,14.257445
"79387",53.907188,14.257445
"79388",53.907214,14.257375
"79389",53.907214,14.257375
"79390",53.907219,14.257297
"79391",53.907234,14.257204
"79392",53.907234,14.257204
"79393",53.907254,14.257123
"79394",53.907266,14.257044
"79395",53.907277,14.256953
"79396",53.9073,14.256872
"79397",53.90735,14.256795
"79398",53.90739,14.256756
"79399",53.90739,14.256756
"79400",53.907445,14.25673
"79401",53.907495,14.256703
"79402",53.907541,14.256576
"79403",53.907561,14.256484
"79404",53.907599,14.256374
"79405",53.907601,14.256297
"79406",53.907603,14.256216
"79407",53.907607,14.256139
"79408",53.907597,14.256036
"79409",53.907597,14.256036
"79410",53.907605,14.255931
"79411",53.907601,14.255798
"79412",53.907605,14.255702
"79413",53.907604,14.255582
"79414",53.907614,14.255466
"79415",53.907619,14.255364
"79416",53.907633,14.255263
"79417",53.907622,14.255119
"79418",53.907623,14.255031
"79419",53.90762,14.254917
"79420",53.907617,14.254779
"79421",53.907607,14.2546
"79422",53.907607,14.2546
"79423",53.907619,14.254425
"79424",53.907646,14.25427
"79425",53.907669,14.254136
"79426",53.907694,14.253999
"79427",53.907725,14.253863
"79428",53.907748,14.253746
"79429",53.907771,14.253637
"79430",53.907806,14.253475
"79431",53.907841,14.253391
"79432",53.907881,14.253311
"79433",53.90791,14.253203
"79434",53.907924,14.253103
"79435",53.907953,14.25299
"79436",53.90798,14.252872
"79437",53.908006,14.252749
"79438",53.908034,14.252615
"79439",53.908034,14.252615
"79440",53.90806,14.2525
"79441",53.908086,14.252375
"79442",53.908123,14.252278
"79443",53.908153,14.252164
"79444",53.908217,14.252049
"79445",53.908244,14.251881
"79446",53.908257,14.251778
"79447",53.908279,14.251666
"79448",53.908298,14.251553
"79449",53.908326,14.251441
"79450",53.908352,14.251327
"79451",53.908393,14.251224
"79452",53.908442,14.251011
"79453",53.908442,14.251011
"79454",53.908472,14.250865
"79455",53.908498,14.250727
"79456",53.908527,14.250598
"79457",53.908553,14.250447
"79458",53.908555,14.250343
"79459",53.908591,14.25022
"79460",53.908613,14.250117
"79461",53.908646,14.250013
"79462",53.908671,14.249907
"79463",53.908688,14.249825
"79464",53.90871,14.24974
"79465",53.908743,14.249666
"79466",53.908782,14.249531
"79467",53.9088,14.249453
"79468",53.9088,14.249453
"79469",53.908801,14.249368
"79470",53.908789,14.249273
"79471",53.908769,14.249201
"79472",53.908745,14.249128
"79473",53.908712,14.249047
"79474",53.908683,14.248973
"79475",53.90865,14.248893
"79476",53.908619,14.248816
"79477",53.908597,14.248747
"79478",53.908568,14.248681
"79479",53.908545,14.248595
"79480",53.908483,14.248467
"79481",53.908434,14.248341
"79482",53.908401,14.24826
"79483",53.908401,14.24826
"79484",53.908365,14.248183
"79485",53.908321,14.2481
"79486",53.908272,14.248014
"79487",53.908226,14.247935
"79488",53.908193,14.247826
"79489",53.908167,14.247745
"79490",53.908183,14.247665
"79491",53.90818,14.247586
"79492",53.908219,14.247468
"79493",53.908242,14.247366
"79494",53.90828,14.247301
"79495",53.90833,14.247216
"79496",53.908381,14.247125
"79497",53.908437,14.24702
"79498",53.908498,14.246914
"79499",53.908498,14.246914
"79500",53.908576,14.246815
"79501",53.908641,14.246721
"79502",53.908697,14.246645
"79503",53.908754,14.246588
"79504",53.908801,14.246535
"79505",53.908864,14.246513
"79506",53.908915,14.246487
"79507",53.908965,14.246474
"79508",53.909028,14.246475
"79509",53.909075,14.246478
"79510",53.909123,14.246457
"79511",53.90916,14.246307
"79512",53.909163,14.246225
"79513",53.909163,14.246225
"79514",53.909153,14.246139
"79515",53.909166,14.246012
"79516",53.909204,14.245882
"79517",53.909248,14.245768
"79518",53.9093,14.245675
"79519",53.909363,14.245588
"79520",53.909411,14.245509
"79521",53.909479,14.245465
"79522",53.909533,14.245382
"79523",53.90957,14.245308
"79524",53.909624,14.24525
"79525",53.909668,14.245164
"79526",53.909724,14.245088
"79527",53.909795,14.244972
"79528",53.909886,14.244824
"79529",53.909994,14.244665
"79530",53.909994,14.244665
"79531",53.910087,14.244505
"79532",53.910173,14.244357
"79533",53.910258,14.244218
"79534",53.910341,14.244092
"79535",53.91042,14.243955
"79536",53.910499,14.243823
"79537",53.910583,14.24368
"79538",53.91066,14.243525
"79539",53.910744,14.24337
"79540",53.910835,14.243196
"79541",53.910924,14.243026
"79542",53.911015,14.242868
"79543",53.911116,14.242706
"79544",53.911211,14.242545
"79545",53.911302,14.242384
"79546",53.911302,14.242384
"79547",53.911403,14.242209
"79548",53.911504,14.242044
"79549",53.911603,14.24187
"79550",53.911693,14.241696
"79551",53.911787,14.241524
"79552",53.911882,14.241357
"79553",53.911975,14.241194
"79554",53.912029,14.241057
"79555",53.91208,14.240952
"79556",53.912124,14.240882
"79557",53.912124,14.240882
"79558",53.912124,14.240882
"79559",53.912124,14.240882
"79560",53.912148,14.240809
