Date(GMT),Date(Local),Time(sec),Latitude,Longitude,Horizontal Accuracy(m),Altitude(m),Vertical Accuracy(m),Distance(m),Speed(m/s),Average Speed(m/s),Course(deg),True Heading(deg),Magnetic Heading(deg),Heading Accuracy(deg),Glide Ratio
2016-08-13 18:32:26.00,2016-08-13 20:32:26.00,8668.288496494293,54.296854,16.498699,5,21.36704911788746,8,118895.916992313,28.34000015258789,24.44000053405762,232.03125,291.5579223632812,286.7536315917969,25,-36.44941109799832
2016-08-13 18:32:27.00,2016-08-13 20:32:27.00,8669.288496494293,54.296697,16.498356,5,19.09724640917125,8,118924.2232926508,28.34000015258789,24.44000053405762,232.03125,291.5579223632812,286.7536315917969,25,-36.69906424920755
2016-08-13 18:32:28.00,2016-08-13 20:32:28.00,8670.288495838642,54.296521,16.498047,5,19.3334168657205,8,118952.262994888,28.14999961853027,24.44000053405762,225.703125,291.5579223632812,286.7536315917969,25,-37.24134362384819
2016-08-13 18:32:29.00,2016-08-13 20:32:29.00,8671.288496017456,54.296336,16.497772,5,19.65525817877076,8,118979.4976926723,27.46999931335449,24.44000053405762,220.4296875,291.5579223632812,286.7536315917969,25,-37.99902082049191
2016-08-13 18:32:29.15,2016-08-13 20:32:29.15,8671.288496017456,54.296336,16.497772,5,19.65525817877076,8,118979.4976926723,27.46999931335449,27.35234611381836,220.4296875,291.5579223632812,286.7536315917969,25,-37.99902082049191
2016-08-13 18:32:30.00,2016-08-13 20:32:30.00,8672.288496255875,54.296144,16.497520,5,19.31878785343114,8,119006.5074186158,26.97999954223633,27.35234611381836,217.6171875,291.5579223632812,286.7536315917969,25,-38.84787374676696
2016-08-13 18:32:31.00,2016-08-13 20:32:31.00,8673.288497328758,54.295949,16.497276,5,17.5146980758866,8,119033.3761479163,26.36000061035156,27.35234611381836,215.5078125,291.5579223632812,286.7536315917969,25,-39.07312923646369
2016-08-13 18:32:32.00,2016-08-13 20:32:32.00,8674.288496553898,54.295744,16.497062,5,17.41326947895038,8,119060.0144415096,25.95000076293945,27.35234611381836,211.9921875,291.5579223632812,286.7536315917969,25,-38.72275545079239
2016-08-13 18:32:33.00,2016-08-13 20:32:33.00,8675.288496732712,54.295527,16.496876,10,18.39966629665751,8,119087.1191463419,26.63999938964844,27.35234611381836,208.828125,291.5579223632812,286.7536315917969,25,-39.87297653734187
2016-08-13 18:32:34.00,2016-08-13 20:32:34.00,8676.288496255875,54.295286,16.496704,5,17.8673336864186,8,119116.1101205867,28.20000076293945,27.35234611381836,204.2578125,291.5579223632812,286.7536315917969,25,-41.0485246807245
