Date(GMT),Date(Local),Time(sec),Latitude,Longitude,Horizontal Accuracy(m),Altitude(m),Vertical Accuracy(m),Distance(m),Speed(m/s),Average Speed(m/s),Course(deg),True Heading(deg),Magnetic Heading(deg),Heading Accuracy(deg),Glide Ratio
2016-08-16 15:47:41.00,2016-08-16 17:47:41.00,194.5780717730522,54.263010,16.413217,5,49.15087500255645,3,275.4338226185276,16.79000091552734,11.48821789397416,45,258.4493103027344,253.8106536865234,15,100.0981044168393
2016-08-16 15:47:42.00,2016-08-16 17:47:42.00,195.5780718326569,54.263120,16.413406,5,49.3378908316796,3,292.7783374139717,17.79000091552734,11.48821789397416,43.9453125,258.4493103027344,253.8106536865234,15,88.55143275694213
2016-08-16 15:47:43.00,2016-08-16 17:47:43.00,196.5780721306801,54.263246,16.413610,5,49.5734502531417,3,312.0972911240885,19.20000076293945,11.48821789397416,43.59375,258.4493103027344,253.8106536865234,15,79.96344726327966
2016-08-16 15:47:44.00,2016-08-16 17:47:44.00,197.5780712962151,54.263389,16.413820,5,49.9683428353152,3,333.1137481615597,19.96999931335449,11.48821789397416,42.890625,258.4493103027344,253.8106536865234,15,77.57898516614895
2016-08-16 15:47:45.00,2016-08-16 17:47:45.00,198.5780713558197,54.263521,16.414028,5,50.4751256365536,3,353.0507585072714,20.57999992370605,11.48821789397416,43.59375,258.4493103027344,253.8106536865234,15,70.72516772451019
2016-08-16 15:47:46.00,2016-08-16 17:47:46.00,199.5780720710754,54.263660,16.414252,5,50.84709283820347,4,374.3642585428657,21.04999923706055,11.48821789397416,43.59375,258.4493103027344,253.8106536865234,15,68.09557940283985
2016-08-16 15:47:47.00,2016-08-16 17:47:47.00,200.5780715942383,54.263799,16.414476,5,51.5722373121433,4,395.5449032931141,21.18000030517578,11.48821789397416,44.296875,258.4493103027344,253.8106536865234,15,64.94718510540994
2016-08-16 15:47:48.00,2016-08-16 17:47:48.00,201.5780712366104,54.263931,16.414709,5,51.48074727599376,4,416.6649024465619,20.77000045776367,11.48821789397416,45.3515625,258.4493103027344,253.8106536865234,15,62.78099336699962
2016-08-16 15:47:49.00,2016-08-16 17:47:49.00,202.5780715346336,54.264064,16.414943,5,50.78266565635398,4,437.9166483882322,20.54000091552734,11.48821789397416,45.3515625,258.4493103027344,253.8106536865234,15,62.56667476923438
2016-08-16 15:47:50.00,2016-08-16 17:47:50.00,203.578071475029,54.264215,16.415165,5,49.77143902652726,6,460.070732075234,20.28000068664551,11.48821789397416,44.296875,258.4493103027344,253.8106536865234,15,64.54532680703323
